"Great Pyramid of Giza","Aesthetics","Machu Picchu","Rock music","Museum","Parthenon","English literature","Architecture","Popular culture","Library","Sculpture","Comics","Gothic art","The arts","Short story","Visual arts","Folk music","Novel","Singing","Pottery","Baroque","Painting","Poetry","Animation","Theatre","Music","Dance","Modernism","Romanticism","Film","Comedy","Taj Mahal","Orchestra","Classical music","Stonehenge","Musical theatre","Literature","Musical instrument","Drawing","Fiction","Tragedy","Pop music","Fairy tale","Opera","Great Wall of China","Colosseum","Photography","Angkor Wat","Performing arts","Jazz"
-0.029344143640366117,0.014447783374390108,-0.011279572387528016,0.009680037364311816,-0.006263510366143486,-0.048479776566324816,-0.010879594588876959,0.0021678744063758737,0.028286867387406826,-0.008494928976958251,-0.002032218857944338,0.0065681893991928735,-0.004184384478446156,0.014051674527052268,-0.010061644518551292,0.006859577897201591,0.016385059754942942,-0.010452321391424959,0.01121038605155899,-0.0038029604965116605,-0.0005931720931036956,0.0138691229723038,0.007925672949684407,0.009091218368213683,-0.0036708637980854292,0.0257992822016515,0.027131034343616967,-0.0002308230485781543,-0.0038481429984172392,0.011834391521760147,0.0065340464521481244,-0.026320543966732456,-0.0004890556224534938,0.005910638325539383,-0.01769895659107484,0.005146581973851225,0.006534219828547005,0.009807106045725145,0.00761804863858011,0.014744681654315719,-0.0019215880715413003,0.03201160287895537,-0.007414766525110494,-0.0035336167332866903,-0.03912952862985132,-0.036521164329455784,0.0060496480231901194,-0.022140033854673998,-0.002035962174159311,0.01115852836508437
0.001881951444281812,-0.011413884028025931,2.870636717378986e-6,0.018122890896287346,-0.0031982203733728824,0.011922030782538907,0.0020626708253470172,-0.0023885627187211073,0.025695072973224042,-0.001912360802012837,-0.0024237010123439122,-0.0035591010726045464,-0.0024705734685321447,-0.007860535375716887,-0.006514897118614975,-0.013930759598172523,0.023253802507804764,0.0008252283555809039,0.0003241450662836863,-0.007241787487346405,0.000366230266291941,-0.012622461484214498,-0.01045410567905866,-0.01716505039896389,0.0005512981749582686,0.018536588545594177,-0.004912458453870726,4.501037187143259e-5,0.002431150683872872,-0.017109838097899684,-0.0039764586823221185,0.002232335440030912,0.002492392129591325,0.016765946583275453,0.0023345432374108506,0.005381380659450562,-0.011092885721126959,0.003077577941599242,-0.018426727889707235,-0.022590422195298956,-0.004775988242903199,0.03535102936756834,-0.000937981746550036,0.0020546946666057495,0.009645261955498368,0.00638444368773936,-0.013312511641362703,0.003888601338719748,-0.0012325818581293703,0.005894706608727636
