"Allergy","Vaccine","Drug","Nutrition","Cardiovascular disease","Health","Addiction","Disease","Influenza","Mental disorder","Stroke","Ageing","Surgery","Major trauma","Cancer","HIVAIDS","Birth control","Malnutrition","Dementia","Major depressive disorder","Obesity","Pneumonia","Alcoholism","Diabetes mellitus","Sanitation","Pharmaceutical drug","Smallpox","Meningitis","Sexually transmitted infection","Gastroenteritis","Smoking","Asthma","Antibiotics","Common cold","Medicine","Malaria","Dentistry","Tuberculosis"
-0.0021665508274207636,-0.0072785602680099605,0.10098338869984137,-0.007080666742215382,0.046285702363388824,-0.05323777922374041,-0.024945938701431584,-0.047817254324681126,-0.00013896923421151126,-0.015266939086543013,-0.012015847600873077,-0.012781523300580432,0.09682192691304761,0.006661144414218411,-0.0334768694691623,-0.01166378416479588,0.013003074651457534,-0.021328485968109444,0.004492927570162839,0.0005346125890226871,-0.011280564878669845,-0.003761716384083402,-0.01192543579624656,0.0002665670695488181,-0.019747201050300946,-0.030837941518493082,-0.046115999691134016,0.007058778698345629,0.0020737077166657954,0.07812301984393433,-0.03831748124711036,0.007911790995957079,0.05399716082695242,0.050918658926014874,-0.0503263732415717,-0.01698834306046355,0.007417188160262295,0.0019505763410278623
0.006892956112429756,-0.012980549474021325,0.0009809567082895525,0.010163236652682182,-0.007655215136410826,0.00973184804041295,-0.04488457544181228,0.0029947898028620185,0.030702389788381308,-0.018570467142356897,0.007219972246323006,-0.0006556737469967761,0.0253442966649558,0.01211754315615083,0.020617480955478187,0.010335304415862999,0.006252273871154601,0.0006410792449859433,0.006956683068550938,-0.03552719172440057,0.009693637531975673,-0.008385467826080904,-0.0037695345406380107,0.017825605135675535,-0.03486085156889166,-0.04905836082910228,0.030236142170004893,-0.02407163591297279,0.025773262957723912,-0.010313438199066802,0.03805037022551402,-0.004423134171196541,-0.05491193238284919,0.028614323034796156,-0.012046571441141098,-0.007217898533301283,0.026579688979539485,0.0016086573074895508
