"Abolitionism","Great Depression","Indus Valley Civilisation","French Revolution","Age of Enlightenment","Mesoamerica","Ancient Greece","Prehistory","Reformation","Age of Discovery","Civilization","History of Europe","Scramble for Africa","Modern history","Ancient Egypt","Byzantine Empire","Ottoman Empire","History of medicine","Tang dynasty","Holy Roman Empire","History of Asia","Mughal Empire","Neolithic Revolution","Andean civilizations","History of Africa","History of Earth","History of science","History of the world","Crusades","History of mathematics","Gupta Empire","World War I","Post-classical history","Mesopotamia","Archaeology","Stone Age","Maya civilization","Space exploration","Sumer","Aztec","History of East Asia","Inca Empire","Silk Road","European colonization of the Americas","Soviet Union","Moon landing","Middle Ages","Iron Age","World War II","History of Oceania","History","Han dynasty","Ancient history","Renaissance","Bronze Age","Mongol Empire","British Empire","Scientific revolution","Assyria","Ancient Rome","History of South America","History of India","History of art","Early human migrations","History of North America","Russian Empire","History of the Middle East","Achaemenid Empire","Cold War","History of agriculture","History of literature","Viking Age","Black Death","Islamic Golden Age","History of technology","Industrial Revolution"
0.002557222453341865,0.0012222439787073025,-0.013197484236314568,0.009846455930090748,0.021226741776174566,-0.044496544951048156,-0.007126635069812708,-0.07471600463820527,-0.014778104785162257,-0.010395506746879748,0.0036510372573434193,0.04107893046036051,-0.027295407209652508,0.04279288972861414,0.010235966918508822,0.0010445658845137766,-0.0130314244116196,0.007560314972319762,0.02364233236316146,0.005700189036168002,0.0445812661106052,-0.02115292714059122,-0.04952402731732723,-0.0012952677144384402,0.04193342002165226,-0.01909178865558302,-0.013196525046256687,0.015773531686488325,0.0027745044233652497,-0.0029944726638568707,-0.03071416863903697,0.03262094785740706,0.053733322780112815,-0.01837883845158332,-0.03764900892578657,-0.017369527995963845,0.007611302510718438,-0.06887568865598236,-0.011138890742719489,0.024524440848692968,0.04631796427844175,-0.020238287087226758,0.018159065702805274,-0.017682277679689884,-0.02232596778740828,-0.03033352708201518,0.041872200344355535,-0.019548509864418147,0.01967329712135116,0.025761495186230547,-0.03500787816060018,0.017015166604630212,0.03728046894846934,0.0126208824492038,0.013192480623459905,0.010721850493044345,0.008394631738529196,0.003906569317710722,0.019457883670298062,0.0048151059148998365,0.011997302781815796,0.003179362533390763,-0.0033069083186279572,-0.04279219493315175,0.017749820918587084,0.0007827095318946869,0.0499906607685024,-0.011382967041575912,0.0033939221693931837,-0.01585396754253938,0.011395444312844361,0.023680470500735143,0.022769563153294137,-0.044516767793536575,-0.09020444864685424,0.03137199987323089
-0.00560310352656032,0.01040932382484594,0.007247229716145977,0.006754543311987451,0.04362642211836253,-0.007523714726534452,-0.009743551747865738,-0.020760299852194478,0.029176086156948864,-0.025336675288452137,0.03987298167455027,-0.001436879054288778,-0.00980649793203225,0.011593291114218925,-0.016006663824669237,0.00038782653505949126,-0.012345576078353637,0.028623870256264144,-0.020430884682358194,-0.012066605148849835,-0.013147808001392942,-0.02338290182702582,0.008799754205033613,0.008598592024564514,-0.012201781104161336,0.000639462932004148,0.04490452780449284,0.0028507140864749477,0.006235689087378257,0.03913884895032859,-0.008793353958043206,-0.0030146032879373617,-0.006406231730581077,0.0002529949702367093,0.06659646303815979,-0.015022544402065399,-0.0002824762594216122,-0.029755352598339543,-0.008895731965131994,0.014195224970557871,-0.0049705829252714535,-0.026982835133151886,-0.022990043629435,0.015678516888982492,0.002305269022547897,-0.050375421189776635,-0.0009720490529057189,-0.011277069598023845,-0.006765157618458827,-0.006068670778506214,0.018825147497216026,-0.001350387405849386,0.0005514859932134308,0.03338191677504289,-0.012161143018625456,-0.03923363665361491,-0.007975014901318198,0.04417638212590839,-0.009893405225218605,-0.0161583805601602,0.004404880449657139,-0.011578231506478983,0.0059106903310513275,-0.006200352949239069,-0.005835769004031638,-0.0071192194738606985,-0.010448056539291326,-0.007548010305283401,-0.002106449370410421,0.011646219896975736,0.009611754451739654,-0.015483293054047385,-0.010146164756488534,0.005188953114645384,0.011770998183156356,0.0222465201379555
