"Kirsten Dunst","E.T. the Extra-Terrestrial","Bird","William Henry Harrison","Jesus","Queen Elizabeth The Queen Mother","British Empire","Rwanda","Influenza","Edgar Allan Poe","John McCain","India","William IV of the United Kingdom","San Francisco","Catherine Zeta-Jones","List of United States cities by population","Rosetta Stone","List of NBA champions","Hoxne Hoard","Nikita Khrushchev","Blade Runner","List of Doctor Who serials","Washington, D.C.","Lion","George III of the United Kingdom","Taylor Swift","Vladimir Lenin","List of Adventure Time episodes","Huntington's disease","Parkinson's disease","Mercury (planet)","Presque Isle State Park","Courtney Love","Ernest Joyce","Earth","Wallis Simpson","Jimi Hendrix","Liverpool F.C.","Cameroon","List of state and union territory capitals in India","Edward VIII","Mariah Carey","Periodic table","William Shakespeare","Saturn","Wayne Gretzky","Pink Floyd","DNA","Julianne Moore","Minnesota","Charles II of England","List of Supernatural episodes","Josh Hutcherson","Myriostoma","Nelson Mandela","SS Edmund Fitzgerald","Leonardo DiCaprio filmography","Elephant","Aaliyah","Katharine Hepburn","The Wire","Jennifer Lawrence","List of James Bond films","William the Conqueror","Robert Catesby","Richard Wagner","Rugby World Cup","Richard Nixon","List of Grey's Anatomy episodes","Elizabeth II","Neptune","George V","Germany","Walt Disney","Amphetamine","Manchester City F.C.","Hyderabad","Hamlet","Byzantine Empire","Female genital mutilation","Susan B. Anthony dollar","Iranian Embassy siege","Augustus","Bupropion","Ethan Hawke","Boston","Charlie Chaplin","Angkor Wat","Bob Dylan","Kolkata","Dinosaur","Olympic Games","Zinc","Babe Ruth","Romeo and Juliet","List of Formula One World Drivers' Champions","Jackie Robinson","Vincent van Gogh","Meningitis","Joan of Arc"
496.89507532188355,362.4582882470292,-377.1451842823602,73.80844237725793,-1063.4422705277548,270.87434006583777,-520.7466268901302,-153.66648707956438,-63.96242273945069,328.9474641018478,-655.0549142712241,-342.7481746019953,214.44466605657175,-690.1679455026801,308.36657841595934,822.7566349996869,134.07863014892692,915.3474486606061,173.79300173258494,-648.021263774089,91.61005668771668,237.63564019426468,-315.5658301388549,-398.494189939007,104.86077556964953,-89.59066558763293,-760.9384274350718,317.5703013047295,109.37519319975964,111.90877554956462,39.96597628529519,505.0157504394569,-75.64248378938433,677.286404542002,-268.4238029444331,438.7778003463044,-434.86004340175094,377.47323858312706,255.8543419427217,967.0431419220635,1.1968339787702253,-223.6729118933714,-110.36550759116092,-243.19334897454283,346.6148180808584,-230.1921199686485,-616.6805077477254,-250.43118303438064,268.0195079989483,-79.05177350933897,322.9400191219735,616.9201393152006,641.5544642216879,799.9230264961949,-617.6664690673877,-50.87425678304029,872.2082218656963,-221.02144541389276,68.18115938066461,-56.3396445571552,-297.2761786238669,352.3401613970666,476.2668472484703,-318.2382547211934,663.1100794386149,-58.09103354461457,727.7085936497351,-595.552153423827,527.4949661704029,-40.11814891116107,243.65966610195184,8.138001807581569,-856.6911562420361,70.35981088481402,-344.1166662693148,424.8221373834995,-279.04783752857395,-319.8669528893641,-1448.271424076581,-407.94230819895296,659.5971982679737,307.557469395835,-641.1829981795518,567.5376498388324,434.18399025310487,-336.836929276075,-565.3978434312722,327.1674766568055,-1216.1886425130447,-254.11632369078026,-293.54357893154486,-592.6247443038997,56.60424786666405,-530.9880053811262,-195.4298381617824,951.9686821458503,-88.0490306094518,-141.19079206693087,378.3483103108735,-71.85070355194445
-206.92836596811634,-88.3287619762258,211.07641008895038,75.79247059874984,158.93567998119727,74.86929604042317,52.86564743239697,-36.429339037826544,127.97444704479729,64.0914868792614,-171.0226801145637,52.43501132627723,210.5518787747105,-166.14751409336938,-237.33635172895308,104.23092649501402,49.69187833955233,30.83944537113076,85.14765297658451,99.76947896684176,-190.96631648095243,-76.30912967691312,-56.53530707449492,122.61673767015228,236.96336149991203,-715.8285732488089,104.91342866727612,-615.6584595259017,155.91998474202484,187.9943340750566,33.43395766035335,69.96113607407642,-253.81969580366984,90.38903809754251,-52.391609916756586,110.985911440721,27.829729838820516,-81.58556156792328,84.73982523194518,109.32190540473941,200.78512350416966,-310.5738827526547,82.65842457249846,197.58193298775,-55.65154290902407,-194.2001988613643,-107.72810870750968,162.98670579254798,-204.64143583398945,11.703093449844545,177.0888699669615,-387.14559322403875,-25.295511375050097,71.233607869579,-0.7398504343512028,-36.20049081065951,-34.583744886960964,130.88154564113583,-189.30671176906634,-136.53046277328065,-183.6040442234749,-331.1981302329813,-6.554862919015697,182.29562454980496,120.98993527251422,134.23380761820772,43.186552599965054,15.437614690821833,-479.12962322239605,118.30410013381048,57.20171211112408,252.39138888872054,-50.052930088750806,-31.19028854557711,281.51278255272405,-12.687567178541183,-27.389748196948826,75.92754660435432,98.71600345311259,176.51525792014058,73.33231918684139,5.821238382054622,210.16978298143826,154.0516608828597,-74.67431750676306,-127.89443826317834,-83.24849517591113,89.55376606034552,-382.79709089814986,-74.54748832299545,206.53961921394833,-239.79902354440043,195.29836443968696,-83.2471702678254,100.56114447907756,109.40933395657389,-117.27806985096113,147.23965910690444,137.65810314781217,182.57080625445934
