"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","x102","x103","x104","x105","x106","x107","x108","x109","x110","x111","x112","x113","x114","x115","x116","x117","x118","x119","x120","x121","x122","x123","x124","x125","x126","x127","x128","x129","x130","x131","x132","x133","x134","x135","x136","x137","x138","x139","x140","x141","x142","x143","x144","x145","x146","x147","x148","x149","x150","x151","x152","x153","x154","x155","x156","x157","x158","x159","x160","x161","x162","x163","x164","x165","x166","x167","x168","x169","x170","x171","x172","x173","x174","x175","x176","x177","x178","x179","x180","x181","x182","x183","x184","x185","x186","x187","x188","x189","x190","x191","x192","x193","x194","x195","x196","x197","x198","x199","x200","x201","x202","x203","x204","x205","x206","x207","x208","x209","x210","x211","x212","x213","x214","x215","x216","x217","x218","x219","x220"
4.747552262503308,4.581334229746662,4.216134113411341,4.50147043910354,4.697584997301673,4.483346124328473,3.1208881578947367,4.730535530381051,4.503130116536647,4.541119195937811,4.782519659239843,4.687648685141131,4.36906803887936,4.6497068991432435,4.657201776649746,3.624696298413606,4.528525701374506,4.686316645371123,4.37810120363547,4.445421274564405,4.500276151551971,4.243319268635724,4.601793837438846,4.657275352174294,4.47501327994116,4.58920900051071,4.4787574486868245,4.737586860391661,4.610158013544018,4.358993270028579,4.493984850735185,4.355284956925116,4.641285956006768,4.560735895911301,4.583987627884844,4.6171430994995335,4.370751869833355,4.585590417448825,4.523582089552239,4.64110466521634,4.426525821596244,4.706320907617504,4.529240978846952,4.63864406779661,4.411890531613715,4.442673974085727,4.533193671891931,4.655842733545066,4.635311912353855,4.590339312729631,4.639745651220582,4.478869685883689,4.575880758807588,4.530717345729651,4.781130623574353,4.6579027633746115,4.644368991974601,4.523487241189152,4.698940146433874,4.386922453390976,4.515256714781655,4.005143792377835,4.360579324121858,4.2766725079888674,4.642763427634276,4.701494014049668,4.477610356536503,4.675215598050244,4.401655498620418,4.504203093476799,4.5030454735085526,4.623935666982025,4.584519981626091,4.5140924464487036,4.567720465890183,4.36609356257497,4.555533674675069,4.536107711138311,4.402450719232818,4.1489194499017685,3.9867849384503984,4.573409619860357,4.5094187731444215,4.604377760457262,4.357965507161649,4.465658541743774,4.345450724942215,4.634743202416918,4.535054503729203,4.525268106361099,4.217859590717713,4.605479638316677,4.390837508947746,4.647876447876448,4.772790697674418,4.657078192304884,4.628543295339261,4.796924862199013,4.453853955375253,4.519267455169783,4.3452115812917596,4.614569261145173,4.416181818181818,4.557947175486418,4.223233030090973,4.559190576160486,4.6272360665908385,4.618702770780857,4.743515464836438,4.654619317783848,4.439774657962979,4.528960018759526,4.547575480329368,4.441189896530736,4.452530377887569,4.676539579175857,4.553954105822113,4.482998454404946,4.355135076014437,4.570079026251249,4.617568220767237,4.485275979031761,3.070381231671554,4.595136778115502,4.410044869011434,4.5246184145741015,4.53200310961389,4.540036797056236,4.6509990917347865,3.7354347826086958,4.371201676501406,4.6804983869173435,4.589141441344393,4.554374118121347,4.7172469790323355,4.593440714147099,4.518887505188875,4.3003467062902425,4.575926682092464,4.73637505889744,4.386414372275965,4.534834105789745,4.464087972931406,4.557079048509401,4.510046999523193,4.72503147988601,4.5501458198314975,4.744631661442006,4.449686975110704,4.536882938121755,4.579321231254933,4.4174718196457325,4.531207854561148,4.5793525809273845,4.668690758293839,4.455962483251452,4.5882374509588235,4.598445998445999,4.522611766732707,4.543581510468928,4.460024769505986,4.676511954992968,4.505225483178239,4.6480733667962415,4.522717969709373,4.591868492530557,4.090787179831032,4.482047926719555,4.656156977097382,4.440842280829772,4.4870686104933695,4.398672671249111,4.743760984182777,4.573449337121212,4.506805807622505,4.561854371378181,4.500859379973264,4.554479866806438,4.407890804025107,4.267128560431101,4.649112709832134,4.8048864616269045,4.347492625368732,4.291533742331288,4.608445139517656,4.529333333333334,4.675291002372152,4.689964602869031,4.694783641401991,4.512304960040594,4.6152538916457075,4.50615844118902,2.7283838015322877,4.467400040184851,4.565433542915631,4.64021164021164,4.4559967253377,4.670671290562299,4.579509071504803,4.553153153153153,4.433371169125993,4.736364324078977,4.6923276141146,4.31946586752457,4.561344537815126,4.584545910687406,4.6890735146022156,4.50832899531494,4.372663979479663,4.444535295720905,4.408264136022143,4.3541397618022675,4.40017371163868,4.4230636833046475,4.40211245065614,4.495748543040031,4.633445052037397,4.4492962009989405,4.696509637567909,4.627020724015477
