"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","x102","x103","x104","x105","x106","x107","x108","x109","x110","x111","x112","x113","x114","x115","x116","x117","x118","x119","x120","x121","x122","x123","x124","x125","x126","x127","x128","x129","x130","x131","x132","x133","x134","x135","x136","x137","x138","x139","x140","x141","x142","x143","x144","x145","x146","x147","x148","x149","x150","x151","x152","x153","x154","x155","x156","x157","x158","x159","x160","x161","x162","x163","x164","x165","x166","x167","x168","x169","x170","x171","x172","x173","x174","x175","x176","x177","x178","x179","x180","x181","x182","x183","x184","x185","x186","x187","x188","x189","x190","x191","x192","x193","x194","x195","x196","x197","x198","x199","x200","x201","x202","x203","x204","x205","x206","x207","x208","x209","x210","x211","x212","x213","x214","x215","x216","x217","x218","x219","x220"
3.833024609685102,3.841915472297772,3.571107110711071,3.696886725484231,3.9779411764705883,3.732463545663853,2.7123081140350878,3.9333676622039135,3.768178753732062,3.760037690415118,3.9218545216251637,3.9405902398251142,3.5308747855917666,3.9102660453930556,3.874048223350254,3.091396312705445,3.7904349463377893,3.876118016029736,3.730840088430361,3.769114488026096,3.8366287418535294,3.530239099859353,3.8342631533773925,3.9103158631551316,3.828218853430311,3.833178117583441,3.738082101081439,3.9046114971572963,3.8340857787810383,3.6413293998340555,3.739492054062082,3.5643638170974157,3.799335714733346,3.8136476513588193,3.8129907209136333,3.856603613538044,3.6809473822333025,3.847948511665326,3.878009950248756,3.8894730481024897,3.7613849765258216,3.8406807131280387,3.7399419328079637,3.8122033898305085,3.68474363007235,3.8359890388714097,3.8246044932456837,3.8549446938999012,3.8522606491701414,3.864437000216123,3.8897821955854406,3.766241957865523,3.761246612466125,3.79769392033543,3.9480583724956717,3.864149332031965,3.922391745303819,3.7635734696946908,3.932082330653832,3.62091326668468,3.8231317376210487,3.4668381264125947,3.6921092059264193,3.62900731883311,3.875358753587536,3.8645493222519045,3.7875636672325976,3.893700787401575,3.731474182104848,3.776059179556153,3.8265331664580726,3.806054872280038,3.811897106109325,3.819218781086279,3.758513588463672,3.6694922031187525,3.8842063804647498,3.824051407588739,3.7503462972828983,3.505540275049116,3.35065170166546,3.8033359193173,3.7027853807760427,3.8885424785658613,3.7513007892429115,3.740918944641252,3.681025425509561,3.9016112789526685,3.7292025243832474,3.787057440869693,3.6033976304709685,3.8098443130056427,3.650823192555476,3.8273078273078274,3.928604651162791,3.8707746221800394,3.8918362475383423,3.945894981143023,3.733265720081136,3.814065878163551,3.610416309748158,3.840070664034085,3.768181818181818,3.8379546949901306,3.619454163750875,3.7863307674364357,3.8413814496949645,3.8760495382031905,3.936447098671896,3.914477831477201,3.762854332468926,3.8370266150779693,3.8670761991896483,3.7815733414485697,3.777139805047403,3.8789692959423028,3.859472785890385,3.8012364760432766,3.6425680848736737,3.8271414297393043,3.8463329964406556,3.81236509404872,2.690615835777126,3.79726443768997,3.697061803444782,3.8120384047267355,3.8402003973395527,3.872890168786497,3.835603996366939,3.1728260869565217,3.6733028180665084,3.9007676048503725,3.827749649897662,3.756551098568837,3.845775421502603,3.7876964874830197,3.8368617683686175,3.715502724120852,3.8604419037248765,3.865242657452489,3.684383969384501,3.78922975060693,3.839972316210397,3.814999480627402,3.771200871875213,3.8995294585459606,3.8615791747677686,3.9647335423197494,3.6951442968392123,3.8014765688544077,3.8667192843988425,3.7331492983666896,3.7666828505151857,3.8398075240594927,3.8854413507109005,3.790263510495757,3.875481245187548,3.843900543900544,3.8208286674132137,3.828483510602716,3.6625842851245354,3.9016350210970465,3.7434502505368648,3.8738725138694945,3.6837221994815117,3.8380488909008603,3.396808367976398,3.8331561298765027,3.888342142032683,3.788804336495361,3.7429371550943085,3.728608675041479,3.9441124780316343,3.8683120265151514,3.8720508166969148,3.7150415721844294,3.74123114138392,3.7421224640809028,3.6707183421341036,3.585373364126251,3.8369304556354917,3.9694164989939638,3.678466076696165,3.6373006134969326,3.8662441353197794,3.7935555555555553,3.8858608705246316,3.931192945413898,3.9089192728158593,3.785170620322212,3.8435864319216915,3.786431517565069,2.415359357898577,3.797669278681937,3.776575522737242,3.761574074074074,3.7609496520671306,3.9009990917347865,3.8734436143721096,3.7832923832923835,3.749375709421112,3.863189348664801,3.8554224668177404,3.642281080604645,3.8598850066342325,3.8287339019902995,3.9467942262504194,3.774206142634045,3.7045621106632467,3.833060779503952,3.713523131672598,3.7734251686038167,3.733989577301679,3.7667240390131957,3.71449909313987,3.775007165376899,3.8190156994178865,3.733691539276525,3.8935774354394583,3.913075740711295
